STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,
276120,99999, 20000923,   42.1, 8,   34.9, 8, 1034.0, 8, 9999.9, 0,   6.2, 4,   1.9, 8,   3.9, 999.9,   52.7 ,  28.8 , 0.00I,999.9, 000000,
276120,99999, 20000924,   50.9, 8,   44.8, 8, 1032.6, 8, 9999.9, 0,   6.2, 4,   0.5, 8,   1.9, 999.9,   61.7 ,  42.1 , 0.00I,999.9, 000000,
276120,99999, 20000925,   50.7, 8,   42.9, 8, 1026.8, 8, 9999.9, 0,   6.2, 4,   0.2, 8,   1.9, 999.9,   63.7 ,  36.1 , 0.00I,999.9, 000000,
276120,99999, 20000926,   46.9, 8,   36.7, 8, 1021.4, 8, 9999.9, 0,   6.2, 4,   3.6, 8,   5.8, 999.9,   50.9 ,  37.2*, 0.01E,999.9, 010000,
276120,99999, 20000927,   39.2, 8,   32.1, 8, 1024.0, 8, 9999.9, 0,   6.2, 4,   1.9, 8,   5.8, 999.9,   48.2 ,  30.9 , 0.00I,999.9, 000000,
276120,99999, 20000928,   39.2, 8,   33.8, 8, 1025.1, 8, 9999.9, 0,   5.3, 4,   0.5, 8,   1.9, 999.9,   50.4 ,  28.8 , 0.00I,999.9, 000000,
276120,99999, 20000929,   44.8, 8,   39.0, 8, 1027.6, 8, 9999.9, 0,   5.3, 4,   0.2, 8,   1.9, 999.9,   59.7 ,  32.4 , 0.00I,999.9, 000000,
276120,99999, 20000930,   49.8, 8,   42.8, 8, 1029.5, 8, 9999.9, 0,   6.2, 4,   0.5, 8,   1.9, 999.9,   61.3 ,  35.6 , 0.00I,999.9, 000000,
276120,99999, 20001001,   53.6, 8,   44.1, 8, 1029.6, 8, 9999.9, 0,   6.2, 4,   0.5, 8,   1.9, 999.9,   64.9 ,  45.9*, 0.00I,999.9, 000000,
276120,99999, 20001002,   49.5, 8,   43.2, 8, 1028.9, 8, 9999.9, 0,   5.3, 4,   0.0, 8, 999.9, 999.9,   64.0 ,  40.1 , 0.00I,999.9, 000000,
276120,99999, 20001003,   50.8, 8,   44.2, 8, 1028.5, 8, 9999.9, 0,   5.3, 4,   0.5, 8,   1.9, 999.9,   64.9 ,  36.3 ,99.99 ,999.9, 010000,
276120,99999, 20001004,   53.4, 8,   51.7, 8, 1024.1, 8, 9999.9, 0,   2.5, 4,   0.7, 8,   1.9, 999.9,   58.1 ,  48.4*, 0.18F,999.9, 010000,
276120,99999, 20001005,   51.7, 8,   50.6, 8, 1024.6, 8, 9999.9, 0,   1.8, 4,   0.0, 8, 999.9, 999.9,   60.1 ,  45.3 , 0.00I,999.9, 100000,
276120,99999, 20001006,   51.7, 8,   50.0, 8, 1029.6, 8, 9999.9, 0,   2.2, 4,   1.0, 8,   1.9, 999.9,   55.8 ,  48.7*, 0.00I,999.9, 000000,
276120,99999, 20001007,   50.4, 8,   48.4, 8, 1036.2, 8, 9999.9, 0,   1.9, 4,   3.4, 8,   3.9, 999.9,   52.0 ,  48.4*, 0.05F,999.9, 010000,
276120,99999, 20001008,   44.8, 8,   38.6, 8, 1038.6, 8, 9999.9, 0,   5.3, 4,   1.9, 8,   3.9, 999.9,   51.1 ,  34.0*, 0.00I,999.9, 000000,
276120,99999, 20001009,   39.3, 8,   33.4, 8, 1033.4, 8, 9999.9, 0,   5.3, 4,   1.0, 8,   3.9, 999.9,   49.1 ,  30.7 , 0.00I,999.9, 000000,
276120,99999, 20001010,   42.3, 8,   37.3, 8, 1028.0, 8, 9999.9, 0,   5.3, 4,   2.2, 8,   5.8, 999.9,   50.0 ,  32.4 , 0.00I,999.9, 000000,
276120,99999, 20001011,   44.2, 8,   36.7, 8, 1028.8, 8, 9999.9, 0,   6.2, 4,   1.7, 8,   3.9, 999.9,   47.3 ,  41.4 , 0.00I,999.9, 000000,
276120,99999, 20001012,   45.0, 8,   37.8, 8, 1032.5, 8, 9999.9, 0,   6.2, 4,   2.7, 8,   3.9, 999.9,   48.6 ,  40.6 , 0.00I,999.9, 000000,
276120,99999, 20001013,   44.4, 8,   38.9, 8, 1033.9, 8, 9999.9, 0,   6.2, 4,   1.9, 8,   3.9, 999.9,   49.5 ,  40.1*, 0.00I,999.9, 000000,
276120,99999, 20001014,   47.2, 8,   36.7, 8, 1025.8, 8, 9999.9, 0,   6.2, 4,   2.2, 8,   3.9, 999.9,   55.6 ,  36.7 , 0.00I,999.9, 000000,
276120,99999, 20001015,   46.7, 8,   44.7, 8, 1014.8, 8, 9999.9, 0,   2.5, 4,   2.2, 8,   3.9, 999.9,   50.4 ,  43.7 , 0.24E,999.9, 010000,
276120,99999, 20001016,   46.3, 8,   43.5, 8, 1026.6, 8, 9999.9, 0, 999.9, 0,   3.2, 8,   3.9, 999.9,   47.3 ,  44.8*, 0.00E,999.9, 010000,
276120,99999, 20001017,   43.3, 8,   40.5, 8, 1032.9, 8, 9999.9, 0, 999.9, 0,   2.9, 8,   3.9, 999.9,   45.3 ,  40.1*, 0.01E,999.9, 010000,
276120,99999, 20001018,   39.5, 8,   36.9, 8, 1037.9, 8, 9999.9, 0,   4.3, 4,   1.5, 8,   3.9, 999.9,   44.6 ,  35.6*, 0.00I,999.9, 000000,
276120,99999, 20001019,   38.7, 8,   34.5, 8, 1039.8, 8, 9999.9, 0, 999.9, 0,   0.0, 8, 999.9, 999.9,   42.3 ,  31.5 , 0.00I,999.9, 000000,
276120,99999, 20001020,   39.6, 8,   34.3, 8, 1037.7, 8, 9999.9, 0, 999.9, 0,   0.7, 8,   3.9, 999.9,   46.9 ,  32.2 , 0.00I,999.9, 000000,
276120,99999, 20001021,   38.0, 8,   34.2, 8, 1038.6, 8, 9999.9, 0, 999.9, 0,   1.0, 8,   3.9, 999.9,   48.2 ,  31.1 , 0.00I,999.9, 000000,
276120,99999, 20001022,   37.9, 8,   32.6, 8, 1035.2, 8, 9999.9, 0, 999.9, 0,   1.2, 8,   3.9, 999.9,   46.4 ,  30.2 , 0.00I,999.9, 000000,
276120,99999, 20001023,   41.7, 8,   39.4, 8, 1023.2, 8, 9999.9, 0, 999.9, 0,   1.0, 8,   3.9, 999.9,   44.4 ,  37.4 , 0.07F,999.9, 010000,
276120,99999, 20001024,   42.5, 8,   38.8, 8, 1021.4, 8, 9999.9, 0, 999.9, 0,   1.0, 8,   1.9, 999.9,   48.0 ,  35.8 , 0.00I,999.9, 000000,
276120,99999, 20001025,   44.2, 8,   40.3, 8, 1012.8, 8, 9999.9, 0, 999.9, 0,   2.4, 8,   3.9, 999.9,   46.9 ,  39.4 , 0.00E,999.9, 010000,
276120,99999, 20001026,   46.5, 8,   44.0, 8, 1007.2, 8, 9999.9, 0, 999.9, 0,   1.9, 8,   3.9, 999.9,   50.2*,  43.3 , 0.12E,999.9, 010000,
276120,99999, 20001027,   49.8, 8,   46.8, 8, 1006.0, 8, 9999.9, 0, 999.9, 0,   0.7, 8,   1.9, 999.9,   53.1 ,  47.1 , 0.01E,999.9, 010000,
276120,99999, 20001028,   41.7, 8,   37.6, 8, 1011.8, 8, 9999.9, 0, 999.9, 0,   1.7, 8,   3.9, 999.9,   45.9 ,  38.3*, 0.04F,999.9, 010000,
276120,99999, 20001029,   38.3, 8,   34.0, 8, 1017.6, 8, 9999.9, 0, 999.9, 0,   1.2, 8,   1.9, 999.9,   40.1*,  36.3 , 0.00I,999.9, 000000,
276120,99999, 20001030,   43.6, 8,   42.2, 8, 1012.5, 8, 9999.9, 0, 999.9, 0,   1.2, 8,   1.9, 999.9,   47.7 ,  39.2 , 0.22F,999.9, 010000,
276120,99999, 20001031,   45.2, 8,   41.8, 8, 1017.3, 8, 9999.9, 0, 999.9, 0,   0.2, 8,   1.9, 999.9,   51.8 ,  38.5 , 0.00I,999.9, 000000,
276120,99999, 20001101,   47.1, 8,   43.6, 8, 1016.8, 8, 9999.9, 0, 999.9, 0,   1.7, 8,   1.9, 999.9,   49.3 ,  44.2 , 0.00I,999.9, 000000,
276120,99999, 20001102,   46.8, 8,   42.4, 8, 1017.6, 8, 9999.9, 0, 999.9, 0,   1.9, 8,   3.9, 999.9,   52.0 ,  43.0 , 0.00I,999.9, 000000,
276120,99999, 20001103,   47.5, 8,   46.4, 8, 1022.0, 8, 9999.9, 0, 999.9, 0,   0.7, 8,   1.9, 999.9,   48.4 ,  45.9 , 0.07F,999.9, 010000,
276120,99999, 20001104,   46.1, 8,   44.4, 8, 1029.0, 8, 9999.9, 0, 999.9, 0,   2.2, 8,   3.9, 999.9,   47.8 ,  44.8 , 0.06F,999.9, 010000,
276120,99999, 20001105,   43.9, 7,   41.2, 7, 1028.5, 7, 9999.9, 0, 999.9, 0,   5.5, 7,   7.8, 999.9,   46.4 ,  41.5*, 0.00I,999.9, 000000,
276120,99999, 20001106,   38.8, 8,   36.3, 8, 1025.7, 8, 9999.9, 0, 999.9, 0,   5.1, 8,   5.8, 999.9,   41.2 ,  36.9 , 0.08E,999.9, 010000,
276120,99999, 20001107,   38.0, 8,   34.3, 8, 1029.2, 8, 9999.9, 0, 999.9, 0,   5.1, 8,   5.8, 999.9,   39.2*,  36.3 , 0.04E,999.9, 000000,
276120,99999, 20001108,   34.0, 7,   26.0, 7, 1032.1, 7, 9999.9, 0, 999.9, 0,   6.9, 7,   7.8, 999.9,   39.0*,  31.5*, 0.00I,999.9, 000000,
276120,99999, 20001109,   31.8, 8,   15.1, 8, 1032.1, 8, 9999.9, 0, 999.9, 0,   6.8, 8,   9.7, 999.9,   33.4 ,  29.1 , 0.04F,999.9, 011000,
276120,99999, 20001110,   29.9, 8,   18.4, 8, 1027.6, 8, 9999.9, 0, 999.9, 0,   5.1, 8,   5.8, 999.9,   32.7*,  27.3*, 0.08E,999.9, 001000,
276120,99999, 20001111,   31.8, 8,   20.8, 8, 1025.0, 8, 9999.9, 0, 999.9, 0,   2.4, 8,   3.9, 999.9,   33.3 ,  30.4 , 0.00I,  0.4, 000000,
276120,99999, 20001112,   31.7, 8,   26.8, 8, 1022.4, 8, 9999.9, 0, 999.9, 0,   0.0, 8, 999.9, 999.9,   33.1*,  29.3 , 0.04F,  0.4, 011000,
276120,99999, 20001113,   35.0, 7,   32.8, 7, 1023.7, 7, 9999.9, 0, 999.9, 0,   0.6, 7,   1.9, 999.9,   37.0 ,  32.4 , 0.03E,999.9, 000000,
276120,99999, 20001114,   35.2, 8,   32.0, 8, 1025.2, 8, 9999.9, 0, 999.9, 0,   1.9, 8,   3.9, 999.9,   36.9 ,  33.8*, 0.00I,999.9, 000000,
276120,99999, 20001115,   41.2, 8,   38.8, 8, 1019.1, 7, 9999.9, 0, 999.9, 0,   3.6, 8,   3.9, 999.9,   46.4 ,  33.4 , 0.00I,999.9, 000000,
276120,99999, 20001116,   45.7, 8,   42.3, 8, 1015.4, 8, 9999.9, 0, 999.9, 0,   1.2, 8,   3.9, 999.9,   49.1 ,  40.6*, 0.04F,999.9, 010000,
276120,99999, 20001117,   36.3, 8,   34.2, 8, 1016.6, 8, 9999.9, 0, 999.9, 0,   3.2, 8,   5.8, 999.9,   39.2 ,  32.7 , 0.77F,999.9, 010000,
276120,99999, 20001118,   34.2, 8,   28.1, 8, 1027.3, 8, 9999.9, 0, 999.9, 0,   1.2, 8,   3.9, 999.9,   36.0 ,  31.1*,99.99 ,999.9, 010000,
276120,99999, 20001119,   39.3, 8,   37.6, 8, 1020.1, 8, 9999.9, 0, 999.9, 0,   3.2, 8,   3.9, 999.9,   41.9 ,  35.1 , 0.12F,999.9, 000000,
276120,99999, 20001120,   38.1, 8,   37.6, 8, 1024.2, 8, 9999.9, 0, 999.9, 0,   1.2, 8,   1.9, 999.9,   41.5*,  33.3*, 0.00I,999.9, 100000,
276120,99999, 20001121,   32.1, 8,   31.4, 8, 1026.5, 8, 9999.9, 0, 999.9, 0,   2.2, 8,   3.9, 999.9,   34.3*,  27.7*, 0.12E,999.9, 011000,
276120,99999, 20001122,   20.5, 7,   17.6, 7, 1034.6, 7, 9999.9, 0, 999.9, 0,   3.6, 7,   5.8, 999.9,   26.2*,  14.7*, 0.28F,  1.6, 001000,
276120,99999, 20001123,   11.6, 7,    7.4, 7, 1040.3, 7, 9999.9, 0, 999.9, 0,   0.6, 7,   1.9, 999.9,   14.4*,   9.3 , 0.03F,  2.0, 001000,
276120,99999, 20001124,    9.8, 8,    4.9, 4, 1038.9, 8, 9999.9, 0, 999.9, 0,   0.7, 8,   1.9, 999.9,   13.3 ,   5.5 , 0.06F,  2.0, 001000,
276120,99999, 20001125,   14.2, 8,   11.9, 8, 1035.2, 8, 9999.9, 0, 999.9, 0,   0.0, 8, 999.9, 999.9,   20.1 ,   9.0*, 0.03E,  2.0, 000000,
276120,99999, 20001126,   12.3, 8,   10.6, 8, 1034.2, 8, 9999.9, 0, 999.9, 0,   0.2, 8,   1.9, 999.9,   17.6 ,   8.4 , 0.00I,  2.0, 000000,
276120,99999, 20001127,   11.3, 8,    9.2, 8, 1034.1, 8, 9999.9, 0, 999.9, 0,   0.0, 8, 999.9, 999.9,   17.6 ,   6.4*, 0.00I,  2.0, 000000,
276120,99999, 20001128,   14.4, 8,   13.0, 8, 1033.6, 8, 9999.9, 0, 999.9, 0,   0.0, 8, 999.9, 999.9,   23.4*,   3.7 , 0.00I,  2.0, 000000,
276120,99999, 20001129,   27.3, 8,   24.7, 8, 1026.0, 8, 9999.9, 0, 999.9, 0,   1.0, 8,   1.9, 999.9,   31.3 ,  21.7 , 0.04E,  2.0, 001000,
276120,99999, 20001130,   29.5, 8,   28.2, 8, 1021.3, 8, 9999.9, 0, 999.9, 0,   1.5, 8,   1.9, 999.9,   32.0 ,  27.7 , 0.01E,  3.1, 000000,
276120,99999, 20001201,   33.5, 8,   33.1, 8, 1013.6, 8, 9999.9, 0, 999.9, 0,   0.7, 8,   1.9, 999.9,   35.4 ,  28.8 , 0.16E,  2.8, 111000,
276120,99999, 20001202,   35.9, 8,   35.3, 8, 1014.0, 8, 9999.9, 0, 999.9, 0,   1.7, 8,   1.9, 999.9,   38.5 ,  34.0 , 0.03F,  1.2, 010000,
276120,99999, 20001203,   34.1, 8,   33.1, 8, 1018.0, 8, 9999.9, 0, 999.9, 0,   2.2, 8,   3.9, 999.9,   35.1 ,  33.4 , 0.01F,999.9, 010000,
276120,99999, 20001204,   34.3, 8,   33.0, 8, 1018.2, 8, 9999.9, 0, 999.9, 0,   1.9, 8,   3.9, 999.9,   35.4 ,  33.4*, 0.06F,999.9, 010000,
276120,99999, 20001205,   33.6, 8,   32.9, 8, 1019.3, 8, 9999.9, 0, 999.9, 0,   0.2, 8,   1.9, 999.9,   35.1 ,  32.5 , 0.16F,  0.4, 001000,
276120,99999, 20001206,   32.4, 8,   31.5, 8, 1029.0, 8, 9999.9, 0, 999.9, 0,   0.7, 8,   1.9, 999.9,   33.3*,  31.3*, 0.01F,  0.4, 011000,
276120,99999, 20001207,   33.9, 8,   32.1, 8, 1031.6, 8, 9999.9, 0, 999.9, 0,   1.9, 8,   3.9, 999.9,   36.0*,  31.1 , 0.02F,  0.4, 011000,
276120,99999, 20001208,   34.2, 8,   29.1, 8, 1026.0, 8, 9999.9, 0, 999.9, 0,   4.4, 8,   5.8, 999.9,   36.7 ,  31.3*, 0.03E,999.9, 000000,
276120,99999, 20001209,   30.1, 8,   26.8, 8, 1019.8, 8, 9999.9, 0, 999.9, 0,   2.7, 8,   3.9, 999.9,   30.9*,  28.9*, 0.15F,999.9, 011100,
276120,99999, 20001210,   32.2, 8,   30.8, 8, 1016.5, 8, 9999.9, 0, 999.9, 0,   0.0, 8, 999.9, 999.9,   33.8 ,  30.2 , 0.16E,  1.2, 001000,
276120,99999, 20001211,   32.9, 8,   32.2, 8, 1017.2, 8, 9999.9, 0, 999.9, 0,   0.2, 8,   1.9, 999.9,   35.4 ,  32.0*, 0.47E,999.9, 001000,
276120,99999, 20001212,   34.2, 8,   33.1, 8, 1019.2, 8, 9999.9, 0, 999.9, 0,   1.0, 8,   1.9, 999.9,   35.4 ,  32.7 , 0.06F,  6.3, 011000,
276120,99999, 20001213,   36.0, 8,   35.4, 8, 1011.4, 8, 9999.9, 0, 999.9, 0,   1.7, 8,   3.9, 999.9,   38.3 ,  34.0 , 0.16F,  4.3, 010000,
276120,99999, 20001214,   34.3, 8,   33.8, 8, 1003.2, 8, 9999.9, 0, 999.9, 0,   0.7, 8,   1.9, 999.9,   35.2 ,  32.5*, 0.12F,  2.4, 011000,
276120,99999, 20001215,   34.2, 8,   33.5, 8, 1000.4, 8, 9999.9, 0, 999.9, 0,   0.0, 8, 999.9, 999.9,   35.1 ,  32.5 , 0.04E,  0.8, 000000,
276120,99999, 20001216,   34.5, 8,   33.4, 8, 1001.2, 8, 9999.9, 0, 999.9, 0,   2.2, 8,   3.9, 999.9,   36.3 ,  32.0*, 0.02E,  0.4, 011000,
276120,99999, 20001217,   25.8, 8,   25.0, 8, 1000.5, 8, 9999.9, 0, 999.9, 0,   3.2, 8,   3.9, 999.9,   29.5*,  23.4*, 0.39F,  5.5, 001000,
276120,99999, 20001218,   19.3, 8,   17.2, 8, 1009.0, 8, 9999.9, 0, 999.9, 0,   3.9, 8,   3.9, 999.9,   22.5*,  15.4*, 0.14F,  7.5, 001000,
276120,99999, 20001219,   16.4, 8,   13.0, 7, 1015.1, 8, 9999.9, 0, 999.9, 0,   4.4, 8,   5.8, 999.9,   18.5 ,  14.2*, 0.10F,  7.9, 001000,
276120,99999, 20001220,   16.9, 8,   13.2, 8, 1020.2, 8, 9999.9, 0, 999.9, 0,   4.1, 8,   5.8, 999.9,   19.9 ,  10.6 , 0.05F,  8.3, 001000,
276120,99999, 20001221,   20.3, 8,   17.0, 8, 1020.5, 8, 9999.9, 0, 999.9, 0,   0.5, 8,   1.9, 999.9,   22.1*,  16.3 , 0.07F,  8.3, 001000,
276120,99999, 20001222,   16.5, 8,   13.4, 8, 1017.6, 8, 9999.9, 0, 999.9, 0,   2.4, 8,   5.8, 999.9,   20.7*,   9.0 , 0.04F,  8.7, 001000,
276120,99999, 20001223,   24.2, 8,   22.6, 8, 1003.1, 8, 9999.9, 0, 999.9, 0,   0.7, 8,   1.9, 999.9,   27.5 ,  20.1 , 0.16F,  9.8, 001000,
276120,99999, 20001224,   23.3, 8,   20.7, 8,  998.8, 8, 9999.9, 0, 999.9, 0,   1.0, 8,   1.9, 999.9,   24.6*,  22.3 , 0.06F, 10.2, 001000,
276120,99999, 20001225,   24.4, 8,   21.6, 8, 1001.2, 8, 9999.9, 0, 999.9, 0,   1.2, 8,   3.9, 999.9,   27.0*,  20.8*, 0.05F, 11.4, 001000,
276120,99999, 20001226,   20.4, 8,   18.8, 8, 1008.0, 8, 9999.9, 0, 999.9, 0,   1.2, 8,   1.9, 999.9,   23.2 ,  16.0*, 0.10F, 11.4, 001000,
276120,99999, 20001227,    9.7, 8,    5.9, 8, 1013.3, 8, 9999.9, 0, 999.9, 0,   4.1, 8,   5.8, 999.9,   13.1*,   7.5*, 0.08F, 10.2, 001000,
276120,99999, 20001228,    9.3, 8,    5.4, 8, 1013.3, 8, 9999.9, 0, 999.9, 0,   1.9, 8,   3.9, 999.9,   10.9*,   7.3 , 0.15F, 11.0, 001000,
276120,99999, 20001229,   21.5, 8,   19.8, 8, 1006.3, 8, 9999.9, 0, 999.9, 0,   2.2, 8,   3.9, 999.9,   33.8*,   8.1 , 0.24F, 11.0, 011000,
276120,99999, 20001230,   31.2, 8,   28.4, 8, 1010.9, 8, 9999.9, 0, 999.9, 0,   1.5, 8,   1.9, 999.9,   33.6*,  28.0*, 0.03E,  9.4, 000000,
276120,99999, 20001231,   25.4, 8,   24.6, 8, 1014.0, 8, 9999.9, 0, 999.9, 0,   2.9, 8,   3.9, 999.9,   26.6*,  24.6*, 0.01E,  9.1, 010000,
276120,99999, 20010101,   29.1, 7,   28.4, 7, 1015.7, 7, 9999.9, 0, 999.9, 0,   0.0, 7, 999.9, 999.9,   31.3 ,  25.0 , 0.05F,  8.7, 001000,
276120,99999, 20010102,   26.2, 8,   25.5, 8, 1018.3, 8, 9999.9, 0, 999.9, 0,   0.0, 8, 999.9, 999.9,   28.9 ,  20.8 , 0.07F,  8.3, 001000,
276120,99999, 20010103,   25.7, 8,   24.9, 8, 1018.4, 8, 9999.9, 0, 999.9, 0,   0.2, 8,   1.9, 999.9,   26.6 ,  25.0*, 0.02E,  8.7, 001000,
276120,99999, 20010104,   26.5, 8,   25.5, 8, 1018.7, 8, 9999.9, 0, 999.9, 0,   1.2, 8,   1.9, 999.9,   27.3 ,  24.8 , 0.01E,  8.7, 001000,
276120,99999, 20010105,   26.4, 8,   25.1, 8, 1016.2, 8, 9999.9, 0, 999.9, 0,   1.2, 8,   3.9, 999.9,   27.7 ,  25.2 , 0.14F,  9.1, 001000,
276120,99999, 20010106,   28.2, 8,   26.8, 8, 1017.1, 8, 9999.9, 0, 999.9, 0,   0.7, 8,   1.9, 999.9,   30.9*,  25.9 , 0.03E,  9.1, 000000,
276120,99999, 20010107,   32.5, 8,   31.5, 8, 1011.2, 8, 9999.9, 0, 999.9, 0,   3.2, 8,   3.9, 999.9,   34.2 ,  29.1 , 0.17F,  8.7, 011000,
276120,99999, 20010108,   34.4, 7,   30.9, 7, 1014.6, 7, 9999.9, 0, 999.9, 0,   3.1, 7,   5.8, 999.9,   35.8 ,  33.4*, 0.00I,  7.9, 000000,
276120,99999, 20010109,   31.8, 8,   30.5, 8, 1009.0, 8, 9999.9, 0, 999.9, 0,   1.9, 8,   3.9, 999.9,   33.4*,  30.7 , 0.42F,  7.1, 001000,
276120,99999, 20010110,   31.0, 8,   29.1, 8, 1001.6, 8, 9999.9, 0, 999.9, 0,   2.4, 8,   3.9, 999.9,   32.0*,  30.0*, 0.01E,  9.4, 000000,
276120,99999, 20010111,   29.1, 8,   26.7, 8, 1001.7, 8, 9999.9, 0, 999.9, 0,   1.9, 8,   3.9, 999.9,   31.1 ,  27.5*, 0.08E,  9.4, 001000,
276120,99999, 20010112,   23.7, 8,   21.5, 8, 1005.8, 8, 9999.9, 0, 999.9, 0,   2.9, 8,   5.8, 999.9,   27.1 ,  16.9*, 0.05F, 11.4, 001000,
276120,99999, 20010113,    7.3, 8,    2.4, 8, 1015.5, 8, 9999.9, 0, 999.9, 0,   5.1, 8,   9.7, 999.9,   14.0 ,   2.5*, 0.04F, 11.4, 001000,
276120,99999, 20010114,    7.6, 9,    3.1, 9, 1023.5, 9, 9999.9, 0, 999.9, 0,   1.3, 9,   3.9, 999.9,   21.4*,  -3.8 , 0.00E, 11.0, 001000,
276120,99999, 20010115,   27.9, 8,   26.1, 8, 1024.7, 8, 9999.9, 0, 999.9, 0,   1.9, 8,   3.9, 999.9,   29.7 ,  18.0 , 0.07F, 11.0, 001000,
276120,99999, 20010116,   28.5, 8,   26.3, 8, 1024.5, 7, 9999.9, 0, 999.9, 0,   2.2, 8,   3.9, 999.9,   29.1 ,  27.9 , 0.03F,  9.8, 011000,
276120,99999, 20010117,   30.7, 7,   27.8, 7, 1025.5, 7, 9999.9, 0, 999.9, 0,   2.8, 7,   3.9, 999.9,   32.0 ,  28.2 , 0.03F,  9.4, 011000,
276120,99999, 20010118,   27.4, 7,   23.8, 7, 1033.7, 7, 9999.9, 0, 999.9, 0,   1.9, 7,   3.9, 999.9,   30.9*,  25.0*, 0.00I,  9.1, 000000,
276120,99999, 20010119,   18.9, 8,   16.0, 8, 1037.3, 8, 9999.9, 0, 999.9, 0,   0.7, 8,   1.9, 999.9,   23.7*,  12.2*, 0.00I,  9.1, 000000,
276120,99999, 20010120,   16.8, 8,   14.6, 8, 1032.4, 8, 9999.9, 0, 999.9, 0,   2.7, 8,   3.9, 999.9,   22.3*,   9.5 , 0.04F,  9.1, 001000,
276120,99999, 20010121,   21.9, 8,   16.7, 8, 1034.3, 8, 9999.9, 0, 999.9, 0,   2.9, 8,   3.9, 999.9,   25.3*,  17.6*, 0.02E,  9.4, 001000,
276120,99999, 20010122,   10.9, 8,    7.1, 8, 1042.7, 8, 9999.9, 0, 999.9, 0,   1.2, 8,   1.9, 999.9,   15.8*,   5.2*, 0.06F,  9.4, 001000,
276120,99999, 20010123,    4.3, 8,    1.9, 8, 1043.4, 8, 9999.9, 0, 999.9, 0,   0.0, 8, 999.9, 999.9,    9.0 ,   0.0*, 0.00I,999.9, 000000,
276120,99999, 20010124,    7.0, 8,    4.0, 8, 1039.4, 8, 9999.9, 0, 999.9, 0,   0.5, 8,   1.9, 999.9,   14.4 ,  -0.4 , 0.00I,  9.1, 000000,
276120,99999, 20010125,   13.5, 8,    2.9, 8, 1033.2, 8, 9999.9, 0, 999.9, 0,   1.5, 8,   3.9, 999.9,   20.1 ,   5.4 , 0.00I,  8.7, 000000,
276120,99999, 20010126,   23.2, 8,   18.1, 8, 1022.4, 8, 9999.9, 0, 999.9, 0,   2.4, 8,   5.8, 999.9,   25.7 ,  16.3 , 0.03E,  8.3, 001000,
276120,99999, 20010127,   28.1, 7,   27.0, 7, 1014.8, 7, 9999.9, 0, 999.9, 0,   2.8, 7,   5.8, 999.9,   32.2*,  23.9 , 0.03E,  8.7, 001000,
276120,99999, 20010128,   33.7, 8,   32.9, 8, 1009.6, 8, 9999.9, 0, 999.9, 0,   0.7, 8,   1.9, 999.9,   34.5 ,  31.3 , 0.16E, 10.2, 001000,
276120,99999, 20010129,   34.4, 8,   31.7, 8, 1011.2, 8, 9999.9, 0, 999.9, 0,   2.2, 8,   3.9, 999.9,   37.2 ,  33.4 , 0.07F,  9.4, 011100,
276120,99999, 20010130,   32.8, 8,   30.0, 8, 1016.4, 8, 9999.9, 0, 999.9, 0,   1.2, 8,   1.9, 999.9,   34.3 ,  31.1*, 0.04F,  8.7, 011000,
276120,99999, 20010131,   30.2, 8,   27.5, 8, 1017.7, 8, 9999.9, 0, 999.9, 0,   1.2, 8,   1.9, 999.9,   31.8 ,  27.1*, 0.02F,  8.7, 001000,
276120,99999, 20010201,   23.7, 8,   20.8, 8, 1017.5, 8, 9999.9, 0, 999.9, 0,   3.2, 8,   7.8, 999.9,   25.9 ,  19.4 ,99.99 ,  7.9, 001000,
276120,99999, 20010202,   15.2, 8,   12.1, 8, 1007.6, 8, 9999.9, 0, 999.9, 0,   6.6, 8,   7.8, 999.9,   24.3*,   7.3*, 0.55F, 12.6, 001000,
276120,99999, 20010203,    9.7, 8,    5.0, 8, 1012.2, 8, 9999.9, 0, 999.9, 0,   1.5, 8,   3.9, 999.9,   16.5*,   2.1 , 0.15F, 15.7, 001000,
276120,99999, 20010204,   10.8, 8,    8.4, 8, 1012.5, 8, 9999.9, 0, 999.9, 0,   3.2, 8,   3.9, 999.9,   16.7*,   0.9*, 0.55F, 17.3, 001000,
276120,99999, 20010205,    4.6, 8,    0.1, 8, 1028.1, 8, 9999.9, 0, 999.9, 0,   0.5, 8,   1.9, 999.9,   12.2 ,  -7.8 , 0.07F, 20.5, 001000,
276120,99999, 20010206,    3.4, 8,   -1.3, 8, 1032.0, 8, 9999.9, 0, 999.9, 0,   3.9, 8,   5.8, 999.9,    8.6*,   0.0 , 0.01E, 20.5, 001000,
276120,99999, 20010207,    4.1, 8,   -0.8, 8, 1031.7, 8, 9999.9, 0, 999.9, 0,   4.4, 8,   7.8, 999.9,    9.7*,  -2.6 , 0.03E, 19.7, 001000,
276120,99999, 20010208,   22.5, 8,   20.3, 8, 1019.2, 8, 9999.9, 0, 999.9, 0,   1.9, 8,   3.9, 999.9,   26.8 ,   7.9 , 0.55F, 22.0, 001000,
